,elements,hist_cmp,KL_divergence
97,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.5389489278939997,0.6832268204171495
98,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.10907721443775384,1.6192233553417312
99,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.7486567714714256,-0.0745319204839873
100,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.8379397618303368,0.1595664567895702
101,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.3915067066291939,0.9749553341274629
102,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.6821763235356355,0.47347638052777996
103,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.696576577471575,0.10472324599555874
104,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.7878882184280726,0.2485097171848419
105,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.7757927438869808,0.29009107707384313
106,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.6252948245627705,0.3998040537215597
107,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.7166199929332805,0.14639295878166783
108,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.608146981788323,0.008472696945146284
109,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.45151956603697607,1.0247182952112597
110,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.636279158877646,0.046458384316739196
111,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.4121692716060852,1.6084167068194595
112,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.5135213258089002,0.06600919678621023
113,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.6078387304545642,0.29034717125065723
114,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.7876448288867057,0.23141495429958495
115,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.6896343753282363,0.5249348940515616
116,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.7713835946443653,0.2872860261781135
117,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.7459526563322594,0.45003845961789235
118,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.8724499778674228,0.11502378735456217
119,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.663567156126922,0.47505485249187174
120,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.84442632518962,0.19701030445397968
121,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.4362571130007577,1.1129712484429135
122,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.11111346263038287,1.55832600249207
123,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.7509188530004574,-0.0628806183739718
124,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.8661451843024262,0.16542647627456752
125,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.32041375320826626,0.6902880087812981
126,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.6196275717115767,0.5172464901390821
127,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.5618779151495885,0.39572113381518
128,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.6286744383759778,0.3623262187507063
129,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.6095151675014087,0.6502184110064032
130,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.7146784717368726,0.20088281274386638
131,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.6484982870734011,0.2808587576220772
132,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.6663103992269487,0.47384166403363376
133,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.7857729014818657,-0.02164533001644271
134,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_taubin_colors.npy,0.3929412740918189,1.0062918568753538
